generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
29000000,9,62.5403,-3008.22,12.6862,0.00541278,0.343
29500000,10,63.4458,-2989.39,8.65146,0.00491551,0.396
30000000,9,52.0699,-2996.5,8.11857,0.00560592,0.372
30500000,12,65.7709,-2974.34,6.03104,0.00523957,0.345
31000000,11,73.4108,-2991.85,18.8358,0.00460581,0.367
31500000,8,47.3836,-2991.65,6.84936,0.00475936,0.383
32000000,11,65.0772,-2994.5,17.2718,0.00435906,0.356
32500000,15,93.6135,-2979.8,18.9967,0.00445674,0.394
33000000,15,91.8803,-2983.33,14.0908,0.00458739,0.381
33500000,12,69.0352,-2989.05,13.7326,0.00543818,0.3756
34000000,11,62.0687,-2984.32,7.5071,0.0045822,0.342
34500000,12,72.7345,-2977.94,17.6083,0.00455221,0.366
35000000,11,68.8739,-2997.09,14.6752,0.00511851,0.352
35500000,9,52.5863,-2983.7,11.8913,0.00575534,0.355
36000000,9,58.1882,-2989.83,7.69655,0.00503026,0.358
36500000,9,49.7319,-2995.23,9.43257,0.00462056,0.381
37000000,18,101.15,-2972.59,12.9796,0.00524671,0.331
37500000,9,56.6919,-2991.41,13.2552,0.00487459,0.402
38000000,13,70.1097,-2986.25,9.7023,0.00411349,0.377
38500000,12,73.5025,-2987.24,25.486,0.00654277,0.372
39000000,16,98.8358,-2971.98,25.8634,0.00488247,0.335
39500000,7,42.3559,-2985.71,9.50794,0.00580172,0.382
40000000,6,36.2791,-3001.4,8.17612,0.00475544,0.3545
40500000,11,58.1453,-2976.22,7.27446,0.00496212,0.32
41000000,12,70.5752,-2984.84,15.1175,0.00477674,0.363
41500000,8,47.2525,-3001.8,3.39872,0.0040182,0.349
42000000,10,50.5771,-2973.86,9.70334,0.0052315,0.353
42500000,9,56.7242,-2979.28,12.5579,0.00545379,0.347
43000000,12,73.8737,-2990.47,13.1059,0.00549025,0.377
43500000,10,62.0579,-2985.77,16.034,0.00549426,0.332
44000000,12,63.2416,-2974.55,14.7135,0.00444279,0.355333
44500000,12,76.295,-2989.01,16.1471,0.0059109,0.377
45000000,9,49.3322,-2993.35,9.8733,0.00490136,0.346625
45500000,5,31.0473,-3021.41,7.72089,0.006038,0.35
46000000,11,67.5468,-2984.48,14.2186,0.00467357,0.338
46500000,11,65.6032,-2989.23,14.5728,0.00486933,0.355
47000000,12,75.7258,-2990.89,10.6013,0.00484854,0.358
47500000,14,76.1716,-2987.23,22.0194,0.00506125,0.397
48000000,8,47.5148,-3000.95,5.77787,0.00552952,0.3565
48500000,9,53.4254,-2995.99,9.53606,0.00502814,0.375
49000000,9,57.0655,-2979.14,9.63923,0.00483222,0.375
49500000,14,80.1652,-2990.74,15.0192,0.00529669,0.325
50000000,10,57.6286,-2989.75,9.9584,0.00488344,0.33
50500000,12,67.1789,-2982.46,13.5728,0.00449756,0.368
51000000,12,68.8583,-2987.84,15.1094,0.00446344,0.36
51500000,12,69.319,-2984.87,13.8676,0.00512954,0.355
52000000,11,72.3885,-3005.3,13.0539,0.00453488,0.373875
52500000,9,49.2519,-2990.48,6.90176,0.00461216,0.338
53000000,20,116.602,-2982.51,14.9798,0.00549796,0.373
53500000,9,51.1923,-2990.09,11.3679,0.00465822,0.357
54000000,11,68.9332,-2985.39,11.4857,0.00496828,0.392
54500000,21,123.536,-2982.76,23.5166,0.00521138,0.382
55000000,9,50.5763,-2981.01,5.89864,0.00516819,0.354
55500000,10,61.6389,-2981.29,8.21528,0.00402209,0.375
56000000,11,70.3757,-2987.91,9.33169,0.00434739,0.362
56500000,12,73.8938,-2983.38,12.6859,0.00516905,0.337
57000000,8,44.373,-2994.34,9.51533,0.00445987,0.331
57500000,8,53.5235,-2997.41,12.489,0.00374073,0.378
58000000,10,59.3146,-2984.47,4.66463,0.00472622,0.356
58500000,10,61.548,-2994.7,9.10291,0.00443276,0.367
59000000,10,60.9293,-2983.8,10.1768,0.0052103,0.339
59500000,13,82.6676,-2984.73,14.9426,0.00508114,0.355
60000000,7,46.8721,-2995.3,6.05765,0.00498001,0.374222
60500000,10,59.8736,-3005.82,9.07077,0.00421001,0.37525
61000000,20,115.022,-2974.39,24.4255,0.00527745,0.371
61500000,9,52.3226,-2983.34,12.5611,0.0048884,0.356
62000000,8,50.0074,-2991.13,11.8737,0.00513818,0.342
62500000,11,66.159,-2990.46,15.8413,0.00537391,0.363
63000000,12,67.6807,-2989.05,12.3465,0.00523167,0.345917
63500000,9,53.2447,-2993.18,10.9167,0.00413802,0.373
64000000,9,55.4686,-3001.26,9.03877,0.00562192,0.359
64500000,9,50.6392,-2998.21,9.09089,0.00615062,0.3665
65000000,7,38.1648,-2996.88,9.89092,0.00608012,0.33
65500000,12,77.9892,-2981.08,14.3767,0.00547497,0.349
66000000,11,60.0522,-2985.92,12.3026,0.00653666,0.371
66500000,7,45.6769,-3000.72,4.19946,0.00563403,0.335
67000000,9,57.0684,-2979.42,11.4211,0.00529461,0.337
67500000,14,85.8033,-2973.42,12.8972,0.00650645,0.335
68000000,11,60.3123,-2971.62,12.86,0.00581405,0.333
68500000,7,45.7001,-3001.63,7.51427,0.00648152,0.349556
69000000,12,76.5748,-2985.84,10.7024,0.00493845,0.367
69500000,10,59.0979,-2980.36,12.1008,0.00397687,0.358
70000000,11,61.8717,-2982.31,11.5471,0.00395062,0.358
70500000,7,40.9542,-2995.18,10.8994,0.00527772,0.353
71000000,8,51.289,-3006.48,9.07088,0.00529083,0.3575
71500000,14,85.6903,-2982.03,12.8647,0.00461936,0.363
72000000,10,61.8015,-2980.46,9.56582,0.00430195,0.353
72500000,13,74.8926,-2976.42,17.9357,0.00484373,0.366
73000000,10,62.6839,-2980.75,9.07967,0.00569442,0.351
73500000,15,91.7503,-2983.43,18.405,0.00481445,0.299
74000000,13,78.7461,-2978.25,18.5709,0.00511672,0.353
74500000,10,59.8055,-2988.61,14.5649,0.00435371,0.3595
75000000,10,60.2928,-2981.16,12.3261,0.00381602,0.37
75500000,12,77.6996,-2984.83,9.37497,0.00488487,0.329
76000000,9,49.851,-2975.43,9.08363,0.00565629,0.374
76500000,12,67.3626,-2976.58,13.0032,0.00523384,0.363
77000000,10,63.4099,-2985.64,15.2263,0.00494557,0.3685
77500000,11,67.3218,-2986.75,10.2415,0.00525965,0.39
78000000,17,99.8504,-2975.32,22.3367,0.00472916,0.394
78500000,18,105.119,-2976.56,28.009,0.00485629,0.377
79000000,11,66.8581,-2982.6,8.49845,0.00546644,0.327
79500000,16,99.471,-2978.57,18.8477,0.00557495,0.359
80000000,13,71.6734,-2968,18.1533,0.00421047,0.345
80500000,8,47.7315,-2990.27,9.30505,0.00584224,0.356
81000000,10,54.9537,-2992.64,11.1874,0.00524069,0.383
81500000,6,36.372,-3004.54,7.37291,0.00341092,0.3535
82000000,6,37.1519,-3006.57,4.77187,0.00553801,0.3435
82500000,9,57.9662,-2991.82,11.2696,0.00463936,0.358
83000000,12,68.608,-2982.17,7.52563,0.00431497,0.362
83500000,11,61.0285,-2977.72,3.96523,0.0046668,0.375
84000000,10,59.2543,-2988.06,16.5611,0.00581226,0.377
84500000,12,70.9348,-2996.51,14.2524,0.00629175,0.395
85000000,17,100.681,-2992.07,19.153,0.00538016,0.403
85500000,7,42.791,-2995.44,8.17003,0.00380643,0.36875
86000000,6,32.5775,-2996.06,5.15068,0.00490958,0.3616
86500000,10,59.5753,-2990.27,10.549,0.00461265,0.352
87000000,12,73.1452,-2979.42,8.74326,0.00531338,0.346
87500000,12,70.6907,-2983.7,6.23319,0.00476947,0.345
88000000,13,81.0182,-2978.05,10.7234,0.00444128,0.362
88500000,9,52.3953,-2985.9,10.6287,0.00520285,0.3685
89000000,13,82.5505,-2984.17,13.7418,0.00477978,0.396
89500000,11,68.2611,-2983.52,11.7033,0.00579044,0.37
