generation,N_shifts,logPrior,logLik,eventRate,preservationRate,acceptRate
16500000,8,48.161,-3008.2,13.8166,0.00523636,0.351
17000000,13,77.1718,-2995.95,17.0572,0.00458542,0.344
17500000,9,52.5358,-2993.27,8.61877,0.00412507,0.356
18000000,8,46.2711,-3008.85,11.6507,0.00471862,0.337
18500000,11,71.0791,-2998.13,11.7209,0.00431781,0.368
19000000,5,28.5373,-3019.93,5.92022,0.00390712,0.3464
19500000,12,71.5269,-2992.9,14.7229,0.00571922,0.372
20000000,10,58.043,-2992.21,9.57622,0.00495968,0.377
20500000,9,55.0595,-2999.22,14.2232,0.00507317,0.381
21000000,11,58.9569,-3003.7,12.9589,0.00621472,0.356
21500000,7,42.9395,-3004.53,5.40577,0.00511905,0.3505
22000000,8,42.4657,-3002.49,10.6911,0.00572526,0.376
22500000,8,41.9936,-3001.02,3.3732,0.00449331,0.3705
23000000,8,51.8876,-3008.86,12.3166,0.00527681,0.365
23500000,8,46.2967,-3003.67,6.78852,0.00522081,0.3695
24000000,12,67.7353,-2986.17,12.6447,0.00535757,0.329
24500000,10,58.6917,-2991.25,7.59027,0.00553837,0.364
25000000,16,90.8344,-2992.82,14.0894,0.00497994,0.363
25500000,7,45.2009,-3009.62,5.71875,0.00562197,0.3615
26000000,7,45.5817,-3005.25,7.57895,0.00555003,0.372
26500000,7,39.0493,-2999.38,14.8041,0.00436559,0.356
27000000,11,64.1045,-2995.97,12.8622,0.00413171,0.383
27500000,13,77.9374,-2993.51,13.9472,0.00453591,0.382
28000000,11,58.8129,-2992.49,17.2823,0.00455688,0.366
28500000,10,62.3856,-2998.05,7.18468,0.00442833,0.35
29000000,10,62.5238,-2999.79,9.46943,0.00545878,0.349
29500000,15,90.345,-3003.05,19.7849,0.00564144,0.353
30000000,12,67.477,-2987.72,22.1353,0.00432584,0.331
30500000,10,61.7013,-3003.12,13.4047,0.00697666,0.382
31000000,7,41.5361,-3002.5,10.4852,0.0061089,0.352
31500000,13,79.2072,-2995.7,12.8463,0.00430311,0.344
32000000,8,52.7308,-2998.8,12.1862,0.00591024,0.347
32500000,10,56.8678,-2996.97,13.0664,0.00301377,0.3425
33000000,11,70.7648,-2997.03,8.89508,0.00513406,0.378
33500000,10,56.7197,-2985.81,14.8637,0.00410185,0.358
34000000,13,84.358,-3002.76,19.2413,0.00437416,0.348
34500000,8,46.9313,-3003.11,17.8024,0.00666188,0.346
35000000,8,50.72,-2999.71,7.99261,0.00435042,0.366
35500000,12,76.3777,-2983.75,10.7959,0.0046029,0.353
36000000,8,45.0156,-3003.13,11.5637,0.00543149,0.354
36500000,7,42.1783,-2993.71,8.80777,0.00533962,0.361667
37000000,11,67.7573,-2994.81,11.2884,0.00469306,0.33
37500000,8,44.4881,-3008.59,4.84196,0.00411058,0.388
38000000,9,53.8105,-3000.71,17.911,0.00575923,0.369
38500000,12,76.7526,-3015.64,11.4893,0.00540862,0.36
39000000,11,71.67,-2991.23,14.8337,0.00502593,0.333
39500000,11,62.4756,-2998.65,12.6399,0.00447365,0.375
40000000,8,50.322,-3000.74,11.8025,0.00441551,0.344
40500000,9,54.2065,-2984.63,3.68317,0.00565094,0.332
41000000,10,65.6791,-2998.28,11.6259,0.00649525,0.351
41500000,5,24.5165,-3020.93,11.1752,0.00527941,0.353692
42000000,9,54.1645,-2993.93,7.86728,0.00547949,0.365
42500000,19,111.673,-2975.23,20.7358,0.00515631,0.35
43000000,10,66.6731,-3000.64,11.8341,0.00551977,0.388
43500000,8,51.0575,-2994.42,4.50522,0.00433385,0.358
44000000,11,64.6236,-2994.81,9.78614,0.0043224,0.372
44500000,15,94.8296,-2989.39,12.8357,0.00432108,0.362
45000000,7,43.2166,-3000.28,6.42999,0.00504791,0.357
45500000,11,63.7834,-2988.38,11.7554,0.00424689,0.338
46000000,10,54.9647,-2996.79,9.09406,0.00511809,0.333
46500000,11,68.8807,-2999.8,9.39381,0.0045687,0.376
47000000,14,87.3554,-3000.13,16.6797,0.00546193,0.397
47500000,17,102.8,-2990.49,20.3421,0.00560885,0.328
48000000,7,43.2369,-3004.76,10.0231,0.00490456,0.3574
48500000,16,98.0472,-2991.63,16.2945,0.00428128,0.359
49000000,8,51.6223,-3005.26,11.3805,0.00376545,0.389
49500000,11,62.0858,-2986.25,12.7417,0.00548859,0.349
50000000,8,40.6038,-3000.79,10.0251,0.00564767,0.354
50500000,11,63.5846,-2994.18,14.744,0.00489995,0.341
51000000,7,36.3827,-3000.6,3.01707,0.00409439,0.3575
51500000,11,67.2389,-2992.34,19.0071,0.00563131,0.367
52000000,12,80.7845,-3000.67,8.62674,0.003919,0.351
52500000,14,86.7045,-2991.74,15.635,0.00545062,0.371
53000000,15,86.0389,-2995.97,14.5067,0.00583948,0.379
53500000,10,62.6885,-2994.22,11.7373,0.00515074,0.365615
54000000,11,63.4625,-3000,18.08,0.00445668,0.367
54500000,8,45.1377,-3000.06,13.0565,0.00541579,0.3655
55000000,13,74.8067,-2991.89,13.9153,0.00474161,0.375
55500000,9,57.3316,-2995.65,11.0571,0.00434827,0.39
56000000,7,41.1822,-2998.09,8.14398,0.00459516,0.354
56500000,9,53.5836,-3000.03,4.70358,0.00484086,0.366
57000000,8,49.222,-3002.46,6.09902,0.00470276,0.352
57500000,10,52.683,-2993.2,7.53172,0.00507987,0.357833
58000000,10,60.1523,-2992.68,7.14834,0.00443388,0.357
58500000,11,67.7952,-2986.07,8.50329,0.00487473,0.382
59000000,10,62.6929,-2994.2,5.69399,0.00430873,0.342
59500000,11,67.5793,-3003.09,12.5243,0.00523209,0.359
60000000,11,63.4178,-2988.91,7.87209,0.00378915,0.357
60500000,13,81.4037,-2989.03,9.95881,0.00467301,0.389
61000000,11,68.5951,-2990.02,11.1341,0.00450175,0.366
61500000,5,32.3124,-3019.66,9.86764,0.00443318,0.338
62000000,8,49.5466,-3001.88,10.7121,0.00495266,0.342
62500000,11,64.9099,-2989.8,7.56906,0.00550161,0.36
63000000,8,43.4498,-3005.59,6.45622,0.00411813,0.357667
63500000,10,55.8897,-3000.9,11.0005,0.00489183,0.375
64000000,10,62.9895,-2998.17,7.05419,0.00553866,0.369
64500000,7,42.3382,-2999.63,6.98121,0.00459744,0.366143
65000000,9,55.24,-2993.8,10.9449,0.00505475,0.351
65500000,10,54.5175,-2986,11.755,0.00465962,0.355
66000000,8,48.9851,-3000.91,12.5134,0.00434093,0.375
66500000,6,33.6138,-3009.87,4.0579,0.00570019,0.352
67000000,10,58.0918,-2992.49,5.57049,0.00534867,0.354
67500000,8,55.9803,-3017.01,12.479,0.00541575,0.352
68000000,16,99.6075,-2987.97,14.1589,0.0046937,0.37
68500000,11,59.9123,-3007.97,15.4947,0.00487123,0.37
69000000,12,72.4836,-2990.31,11.0758,0.0041149,0.356
69500000,10,60.8887,-2991.16,14.0129,0.00591033,0.339
70000000,7,43.3107,-3015.24,8.18876,0.00612898,0.348667
70500000,9,43.6719,-2993.76,11.9607,0.00461707,0.344
71000000,10,50.7543,-2989.09,12.9868,0.00500401,0.361
71500000,7,39.1741,-3004.03,7.59718,0.00471271,0.365667
72000000,7,44.2546,-2996.66,5.09608,0.00441836,0.355667
72500000,6,34.1678,-3002.77,5.06617,0.00510891,0.3585
73000000,12,71.3544,-2985.25,12.3366,0.00590189,0.375
73500000,10,57.3004,-3003.26,17.6072,0.00524327,0.318
74000000,9,54.6258,-3000.1,12.6015,0.00476798,0.372333
74500000,8,55.7378,-3008.65,7.35455,0.00564342,0.379
75000000,13,81.3103,-3007.69,18.3072,0.00499501,0.393
75500000,14,82.204,-2997.89,11.4178,0.00444847,0.372
76000000,6,38.1828,-3007.7,6.38092,0.00460439,0.3495
76500000,9,56.5951,-3005.47,12.443,0.00640227,0.3885
77000000,14,88.218,-2996.22,19.5602,0.00570086,0.36
77500000,8,47.6386,-3010.88,10.8805,0.00389874,0.3775
78000000,11,66.1824,-3006.56,10.5022,0.00379806,0.303
78500000,7,44.3704,-3002.13,5.22151,0.00450333,0.332
79000000,10,62.8262,-3006,14.7941,0.00478934,0.344333
79500000,8,50.4821,-2999.04,6.41614,0.00418662,0.36
80000000,8,52.7286,-3011.99,5.16202,0.00466439,0.3725
80500000,9,48.3194,-3006.16,7.64408,0.00505342,0.356
81000000,6,34.477,-3004.08,5.62732,0.00474767,0.33
81500000,8,45.9912,-2998.02,7.22162,0.00504341,0.352
82000000,11,62.5344,-2988.11,13.6269,0.00468421,0.319
82500000,10,63.1675,-3002.32,10.5508,0.00537152,0.356
83000000,12,68.0537,-2987.88,18.5886,0.00525615,0.382
83500000,7,45.5932,-3013.52,11.8601,0.00401818,0.3505
84000000,11,60.0693,-2992.63,10.7748,0.00494593,0.378
84500000,11,65.1148,-2993.28,7.55577,0.00452628,0.327
85000000,11,60.0048,-2988.3,13.9244,0.00493013,0.366
85500000,9,55.826,-2996.94,8.47042,0.00507472,0.348
86000000,15,91.1711,-2995.98,16.6497,0.00485198,0.396
86500000,10,65.1079,-2996.57,16.4038,0.00550355,0.358
87000000,18,105.97,-2979.51,16.5998,0.005466,0.379
87500000,9,58.2873,-2997.79,8.4159,0.00406813,0.341
88000000,8,42.6435,-2998.65,7.4268,0.00515876,0.326
88500000,12,68.9836,-2989.96,9.9144,0.00487576,0.355
89000000,10,60.4075,-2990.71,11.1046,0.00478721,0.362
89500000,10,55.929,-2993.47,12.3864,0.00522241,0.371
